brand,model,price_usd,rating,sentiment,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,cluster,age,country,verified_purchase,source
Xiaomi,Redmi Note 13,488.94,1,Negative,1,1,1,1,1,6,0,32,Germany,True,BestBuy
Xiaomi,Poco X6,460.8,3,Positive,4,2,3,1,2,7,1,20,Brazil,True,Amazon
Google,Pixel 8,958.75,2,Negative,1,3,1,1,3,3,0,25,Canada,True,AliExpress
Google,Pixel 8,754.24,3,Neutral,1,2,1,2,1,4,0,18,Germany,True,BestBuy
OnePlus,OnePlus Nord 3,691.39,5,Positive,5,4,4,5,5,3,1,41,Brazil,True,Amazon
Motorola,Razr 40,461.67,3,Neutral,1,3,1,2,1,1,0,18,USA,False,store
Realme,Realme 12 Pro,267.1,5,Positive,5,4,4,5,5,8,1,23,USA,True,BestBuy
Xiaomi,Poco X6,397.89,3,Positive,2,2,2,2,3,4,0,35,Germany,True,BestBuy
Google,Pixel 7a,714.77,1,Negative,3,1,1,1,1,2,0,42,UK,False,Amazon
Motorola,Razr 40,665.56,1,Negative,1,1,1,2,1,4,0,36,UK,True,AliExpress
Apple,iPhone 14,922.83,2,Negative,1,1,1,1,2,1,0,28,Germany,True,BestBuy
Apple,iPhone 15 Pro,703.38,4,Positive,5,4,5,3,3,5,1,37,Australia,False,Flipkart
Samsung,Galaxy Note 20,1121.03,4,Neutral,3,5,3,3,5,1,1,18,USA,True,eBay
OnePlus,OnePlus 11R,580.53,4,Positive,5,3,4,3,3,2,1,43,UK,True,eBay
Apple,iPhone 14,1074.25,4,Positive,4,4,5,3,4,3,1,32,UK,False,eBay
Google,Pixel 8,1082.25,2,Neutral,2,1,1,2,1,3,0,32,UAE,True,AliExpress
Realme,Realme Narzo 70,410.53,2,Neutral,1,1,2,1,1,4,0,31,India,True,eBay
Samsung,Galaxy S24,755.09,1,Neutral,1,1,1,1,1,1,0,25,Australia,True,eBay
Xiaomi,Mi 13 Pro,517.4,4,Positive,3,3,5,4,5,3,1,27,India,True,AliExpress
Samsung,Galaxy Z Flip,895.28,5,Positive,5,3,5,5,5,9,1,40,UAE,True,Flipkart
Realme,Realme Narzo 70,268.99,4,Positive,5,4,3,3,3,6,1,26,India,True,AliExpress
Google,Pixel 6,822.36,2,Neutral,2,1,1,1,1,2,0,32,Australia,True,Amazon
Google,Pixel 7a,1090.93,2,Neutral,2,1,1,3,1,1,0,18,Canada,True,Flipkart
Samsung,Galaxy Note 20,1159.9,3,Positive,1,2,4,1,3,4,0,27,Brazil,True,AliExpress
Motorola,Moto G Power,755.19,2,Negative,1,1,1,1,3,1,0,28,Australia,True,AliExpress
Motorola,Moto G Power,460.56,5,Positive,4,5,4,5,4,7,1,18,Canada,True,Amazon
OnePlus,OnePlus Nord 3,865.54,4,Neutral,3,4,3,1,3,3,1,62,UK,True,BestBuy
Google,Pixel 8,952.13,1,Negative,1,3,1,2,1,2,0,34,UAE,True,eBay
Realme,Realme 12 Pro,517.03,2,Neutral,1,3,2,2,4,0,0,19,Germany,True,BestBuy
Apple,iPhone SE,1236.59,2,Positive,1,2,2,1,1,4,0,27,UAE,True,eBay
Google,Pixel 8,883.72,2,Neutral,2,2,1,2,1,1,0,36,USA,True,eBay
OnePlus,OnePlus Nord 3,654.34,2,Negative,3,1,2,3,1,4,0,27,Canada,True,AliExpress
Realme,Realme Narzo 70,183.65,4,Neutral,5,4,3,1,5,0,1,35,Brazil,False,Amazon
Apple,iPhone 13,791.96,3,Neutral,3,3,4,3,2,1,1,38,Australia,False,BestBuy
Xiaomi,Poco X6,571.13,5,Positive,5,3,3,5,5,3,1,34,Germany,True,BestBuy
Realme,Realme 12 Pro,439.18,1,Negative,2,2,1,1,1,2,0,22,UK,True,eBay
OnePlus,OnePlus 11R,557.84,2,Negative,3,3,3,1,1,3,0,23,Canada,True,Flipkart
Apple,iPhone SE,1211.87,1,Negative,2,1,1,1,1,1,0,19,India,True,store
Apple,iPhone 14,823.36,4,Positive,3,3,3,3,4,5,1,26,Brazil,True,Amazon
Google,Pixel 6,512.15,1,Negative,1,3,1,1,1,0,0,32,USA,False,Amazon
Apple,iPhone 14,852.09,3,Positive,3,2,2,1,3,7,1,28,Brazil,False,Amazon
Realme,Realme Narzo 70,411.12,4,Neutral,5,4,5,5,3,0,1,18,Australia,True,AliExpress
Realme,Realme 12 Pro,364.01,3,Positive,3,3,2,2,3,4,1,18,Canada,True,AliExpress
Xiaomi,Poco X6,447.89,5,Positive,4,5,3,4,5,6,1,41,India,True,Amazon
Motorola,Moto G Power,582.58,5,Positive,4,3,5,5,4,6,1,25,Brazil,True,store
Google,Pixel 7a,673.47,3,Positive,5,3,3,3,2,8,1,39,Australia,False,eBay
Realme,Realme 12 Pro,331.81,2,Negative,2,2,1,1,1,1,0,31,UAE,True,AliExpress
Motorola,Moto G Power,674.61,2,Negative,1,2,1,2,1,1,0,38,Germany,True,Amazon
Samsung,Galaxy S24,608.33,2,Neutral,3,1,2,1,1,1,0,39,UK,False,BestBuy
Realme,Realme Narzo 70,498.82,1,Negative,2,3,3,2,2,0,0,27,India,True,Amazon
Google,Pixel 7a,909.98,2,Neutral,1,2,1,1,1,2,0,29,Canada,True,AliExpress
OnePlus,OnePlus Nord 3,749.85,5,Positive,4,3,3,5,4,6,1,38,USA,False,BestBuy
Apple,iPhone SE,756.23,4,Positive,4,4,4,3,4,6,1,45,USA,False,Flipkart
Realme,Realme Narzo 70,193.73,3,Positive,2,4,3,2,3,7,1,35,India,False,Amazon
Apple,iPhone 13,1163.52,3,Positive,3,3,1,1,3,9,1,40,UAE,True,AliExpress
Apple,iPhone 15 Pro,1251.92,4,Positive,3,1,4,3,4,4,1,38,Brazil,False,BestBuy
Apple,iPhone 13,1377.8,2,Neutral,1,1,1,1,1,2,0,21,Brazil,True,eBay
Google,Pixel 6,522.07,3,Positive,4,2,1,1,4,4,1,33,UAE,True,AliExpress
Google,Pixel 8,878.87,2,Negative,1,4,2,2,2,2,0,22,India,True,AliExpress
Apple,iPhone 15 Pro,1225.91,2,Negative,2,2,1,2,2,4,0,36,Brazil,True,Flipkart
Samsung,Galaxy Z Flip,612.46,4,Positive,3,4,2,4,2,2,1,26,UK,True,BestBuy
Apple,iPhone 14,817.52,3,Neutral,2,3,3,4,3,1,0,30,USA,True,eBay
OnePlus,OnePlus 12,562.96,2,Neutral,3,3,1,2,1,2,0,31,India,True,eBay
Apple,iPhone 15 Pro,1451.95,1,Negative,1,1,1,1,3,0,0,47,India,True,Flipkart
OnePlus,OnePlus Nord 3,977.61,2,Neutral,2,2,1,2,1,0,0,38,Canada,False,AliExpress
OnePlus,OnePlus Nord 3,775.1,5,Positive,5,5,5,5,4,6,1,21,Brazil,True,Flipkart
OnePlus,OnePlus Nord 3,659.41,2,Negative,1,2,1,1,1,0,0,35,India,False,BestBuy
Xiaomi,Redmi Note 13,684.98,2,Neutral,4,1,4,2,3,0,0,36,Australia,True,AliExpress
Google,Pixel 6,768.38,3,Positive,3,2,3,3,3,4,1,34,Brazil,True,Amazon
OnePlus,OnePlus 11R,990.49,2,Negative,1,2,1,2,2,1,0,18,Australia,True,AliExpress
Samsung,Galaxy A55,1246.06,3,Positive,3,3,1,3,3,4,1,33,Brazil,False,Flipkart
Samsung,Galaxy A55,557.08,4,Positive,4,3,3,4,3,2,1,22,USA,True,eBay
Realme,Realme Narzo 70,183.5,3,Positive,2,3,4,2,2,4,1,32,India,True,AliExpress
Motorola,Edge 50,492.07,3,Neutral,1,2,3,4,5,2,1,23,USA,False,AliExpress
Realme,Realme 12 Pro,283.22,4,Positive,2,3,5,4,4,8,1,48,UK,True,store
Realme,Realme Narzo 70,546.69,4,Positive,5,3,2,3,4,7,1,24,Canada,True,BestBuy
Google,Pixel 7a,837.04,5,Positive,4,5,4,5,4,6,1,25,Germany,True,eBay
Apple,iPhone SE,938.13,4,Positive,4,3,4,4,3,4,1,27,UAE,False,Flipkart
Realme,Realme Narzo 70,495.48,1,Negative,1,1,1,1,1,2,0,18,USA,True,eBay
Samsung,Galaxy Note 20,1037.63,5,Positive,4,5,4,4,5,7,1,47,India,True,eBay
Xiaomi,Redmi Note 13,219.65,5,Positive,4,2,4,5,5,7,1,31,Canada,True,Flipkart
Xiaomi,Redmi Note 13,647.31,1,Neutral,1,2,1,2,1,2,0,18,Germany,True,eBay
OnePlus,OnePlus 11R,876.51,3,Positive,4,4,2,2,2,5,1,27,Brazil,True,Amazon
OnePlus,OnePlus 12,932.29,2,Neutral,2,1,4,2,3,2,0,22,Australia,True,Flipkart
Samsung,Galaxy Note 20,1360.57,3,Neutral,2,2,3,3,1,4,0,40,USA,True,eBay
Samsung,Galaxy S24,1196.11,4,Positive,2,5,3,2,2,5,1,28,UAE,False,Amazon
Motorola,Moto G Power,684.03,4,Positive,2,5,3,5,1,9,1,42,UK,True,Flipkart
Xiaomi,Redmi Note 13,554.48,4,Positive,5,5,5,5,5,3,1,32,Australia,True,BestBuy
Xiaomi,Redmi Note 13,467.41,3,Neutral,2,3,3,3,3,2,0,18,USA,True,BestBuy
Google,Pixel 8,696.08,4,Positive,3,3,3,2,4,7,1,32,Germany,True,AliExpress
Xiaomi,Mi 13 Pro,416.7,4,Positive,3,4,5,3,3,3,1,42,USA,True,BestBuy
Xiaomi,Redmi Note 13,657.35,4,Positive,5,3,1,2,4,5,1,22,Brazil,True,Flipkart
Xiaomi,Redmi Note 13,390.14,4,Positive,3,3,4,3,4,3,1,37,Germany,True,BestBuy
Xiaomi,Redmi Note 13,584.97,3,Negative,2,2,3,2,2,0,0,37,India,True,eBay
Realme,Realme 12 Pro,276.78,3,Positive,2,1,4,2,3,9,1,18,Canada,True,Flipkart
Motorola,Razr 40,663.2,2,Negative,2,3,2,1,2,1,0,34,UAE,True,AliExpress
Samsung,Galaxy Note 20,821.82,2,Neutral,3,4,1,2,1,2,0,25,USA,True,Flipkart
OnePlus,OnePlus Nord 3,800.24,3,Neutral,2,2,3,2,3,4,0,32,USA,True,Flipkart
Samsung,Galaxy A55,950.43,2,Neutral,1,2,1,2,2,2,0,49,India,False,BestBuy
Google,Pixel 6,852.3,4,Positive,2,3,3,1,2,3,1,18,UK,False,Amazon
Apple,iPhone SE,1139.44,2,Negative,2,3,2,1,1,2,0,36,Brazil,False,Amazon
Google,Pixel 7a,730.51,4,Positive,4,2,5,3,5,5,1,18,Australia,False,Amazon
Xiaomi,Poco X6,317.23,4,Positive,3,2,1,3,5,5,1,19,USA,True,AliExpress
Google,Pixel 6,656.2,3,Positive,2,3,3,2,2,7,1,36,UK,False,Flipkart
Realme,Realme 12 Pro,581.27,4,Positive,3,5,3,4,5,9,1,29,UK,True,eBay
Motorola,Edge 50,433.81,2,Neutral,1,2,1,1,1,2,0,30,Brazil,True,BestBuy
Xiaomi,Poco X6,411.85,4,Positive,3,4,3,2,2,7,1,22,Brazil,True,AliExpress
OnePlus,OnePlus 11R,900.08,3,Negative,2,3,2,1,2,2,0,35,UK,True,BestBuy
Xiaomi,Redmi Note 13,244.8,5,Positive,4,4,5,5,4,4,1,24,USA,True,AliExpress
Google,Pixel 6,587.02,2,Neutral,2,1,3,3,1,0,0,23,Australia,True,Amazon
Xiaomi,Mi 13 Pro,549.47,4,Positive,1,2,1,3,1,7,0,23,Germany,False,store
Apple,iPhone 15 Pro,1355.84,4,Positive,5,3,3,2,4,7,1,36,Brazil,True,eBay
Samsung,Galaxy Note 20,867.11,3,Positive,3,1,2,2,3,9,1,27,Australia,True,Flipkart
Google,Pixel 6,539.73,2,Negative,2,1,1,1,1,2,0,25,UK,False,AliExpress
Realme,Realme 12 Pro,330.12,5,Positive,5,3,5,5,5,6,1,30,India,False,BestBuy
Samsung,Galaxy A55,1235.14,3,Positive,4,3,2,1,2,7,1,32,USA,True,Flipkart
Samsung,Galaxy S24,1213.93,5,Positive,5,5,5,5,5,4,1,30,UAE,True,BestBuy
Samsung,Galaxy Note 20,748.41,5,Positive,4,4,3,3,4,5,1,33,India,False,eBay
Realme,Realme Narzo 70,515.56,5,Positive,5,3,5,5,5,4,1,49,India,False,Flipkart
Realme,Realme Narzo 70,521.22,3,Neutral,4,4,4,3,1,2,1,23,UAE,False,BestBuy
Xiaomi,Mi 13 Pro,427.86,1,Negative,1,1,1,1,1,0,0,33,UAE,False,AliExpress
Samsung,Galaxy A55,701.38,5,Positive,4,4,4,3,5,3,1,37,Australia,True,AliExpress
Google,Pixel 6,589.11,3,Neutral,3,3,2,1,1,0,0,26,UAE,True,Amazon
Apple,iPhone 15 Pro,1381.93,3,Neutral,3,4,3,2,3,2,1,25,UK,False,AliExpress
Motorola,Razr 40,415.39,2,Negative,1,1,2,3,1,1,0,30,Australia,True,AliExpress
Apple,iPhone 15 Pro,1193.8,2,Negative,1,1,1,3,1,2,0,22,Brazil,True,BestBuy
Google,Pixel 6,785.82,3,Neutral,2,1,3,2,2,4,0,21,Australia,True,eBay
Google,Pixel 7a,810.06,1,Negative,1,1,1,1,2,3,0,18,UAE,True,Amazon
Motorola,Razr 40,620.66,3,Positive,2,2,3,4,2,5,1,18,Brazil,True,AliExpress
Motorola,Edge 50,353.9,1,Negative,1,1,2,1,2,4,0,28,Brazil,True,Flipkart
Motorola,Razr 40,651.32,5,Positive,4,5,3,4,4,5,1,39,Germany,True,BestBuy
Samsung,Galaxy A55,981.38,1,Negative,1,1,2,1,1,2,0,53,Brazil,False,eBay
Google,Pixel 8,672.78,3,Neutral,1,1,1,1,1,3,0,42,UAE,False,eBay
Google,Pixel 7a,960.16,4,Positive,5,3,3,4,3,3,1,22,Canada,True,BestBuy
Xiaomi,Redmi Note 13,572.71,3,Positive,2,1,4,4,3,6,1,31,Germany,False,BestBuy
Xiaomi,Mi 13 Pro,456.65,5,Positive,4,4,5,5,4,2,1,18,Brazil,False,eBay
OnePlus,OnePlus 12,801.14,3,Positive,3,1,2,3,2,1,0,18,UAE,True,eBay
OnePlus,OnePlus Nord 3,708.4,3,Neutral,2,2,2,4,1,0,0,31,UK,True,Amazon
Apple,iPhone 15 Pro,965.61,4,Positive,4,4,4,2,3,4,1,18,Brazil,False,eBay
Motorola,Moto G Power,502.41,1,Negative,1,1,1,2,1,2,0,22,UAE,True,Flipkart
Apple,iPhone 15 Pro,1254.04,2,Neutral,2,3,1,2,2,2,0,23,Australia,True,eBay
Google,Pixel 7a,865.75,5,Positive,5,4,4,5,5,4,1,45,UAE,False,Amazon
Motorola,Edge 50,637.73,4,Positive,3,3,4,3,3,8,1,36,India,True,Amazon
Samsung,Galaxy Z Flip,532.89,3,Negative,2,2,2,4,2,1,0,24,UK,False,Flipkart
OnePlus,OnePlus Nord 3,662.61,5,Positive,4,5,4,2,3,4,1,18,Australia,False,Flipkart
Samsung,Galaxy Note 20,883.59,1,Negative,1,2,1,2,1,1,0,24,India,True,AliExpress
Apple,iPhone 15 Pro,861.31,5,Positive,3,4,4,5,5,5,1,39,Germany,True,eBay
Xiaomi,Poco X6,521.33,4,Neutral,2,4,2,3,5,2,1,31,Germany,True,eBay
OnePlus,OnePlus 11R,967.9,3,Positive,1,2,4,5,1,4,1,23,UK,True,Amazon
Google,Pixel 8,953.81,3,Neutral,2,2,2,4,2,2,0,32,UAE,True,Flipkart
Apple,iPhone 14,1458.19,1,Negative,1,1,1,1,1,0,0,24,Brazil,True,Amazon
Google,Pixel 7a,828.32,3,Neutral,2,1,2,3,3,4,0,29,Brazil,True,Flipkart
Google,Pixel 6,818.92,5,Positive,3,5,4,5,2,3,1,18,India,True,eBay
Motorola,Razr 40,643.8,5,Positive,4,5,5,5,4,8,1,31,USA,True,eBay
Motorola,Razr 40,701.85,1,Neutral,1,1,2,1,1,2,0,28,Brazil,True,Amazon
Realme,Realme 12 Pro,254.11,5,Positive,5,3,4,4,5,3,1,38,Germany,True,eBay
Motorola,Razr 40,466.75,3,Positive,3,3,3,2,3,5,1,18,USA,True,Amazon
Samsung,Galaxy Z Flip,614.33,4,Positive,4,4,4,2,3,4,1,27,India,True,eBay
Samsung,Galaxy Note 20,479.8,2,Neutral,2,2,1,1,1,3,0,23,Australia,True,BestBuy
OnePlus,OnePlus 11R,769.74,2,Neutral,1,1,2,4,1,1,0,27,Canada,True,BestBuy
Motorola,Razr 40,738.34,4,Neutral,5,4,3,4,5,4,1,25,UAE,True,AliExpress
Realme,Realme Narzo 70,297.55,1,Negative,1,1,2,1,1,2,0,32,USA,True,eBay
Realme,Realme 12 Pro,220.65,4,Positive,2,4,5,2,4,7,1,28,Brazil,True,store
OnePlus,OnePlus 11R,750.12,4,Neutral,3,5,1,3,2,2,1,28,Brazil,True,Flipkart
Samsung,Galaxy Note 20,924.99,2,Negative,2,2,1,1,4,1,0,41,Brazil,True,Amazon
Xiaomi,Mi 13 Pro,230.92,4,Positive,3,2,3,2,3,3,1,22,USA,True,eBay
Google,Pixel 7a,763.96,4,Positive,3,4,4,4,3,4,1,18,Germany,True,BestBuy
Google,Pixel 6,805.54,3,Positive,2,2,1,1,4,6,0,18,Brazil,True,AliExpress
Xiaomi,Redmi Note 13,315.83,3,Neutral,1,3,3,3,1,1,0,35,UK,True,eBay
Apple,iPhone 15 Pro,1444.36,4,Neutral,4,5,3,3,3,4,1,41,Australia,False,Flipkart
Apple,iPhone 13,956.78,3,Neutral,5,4,1,2,3,4,1,49,UAE,True,Flipkart
Motorola,Razr 40,596.65,2,Negative,1,1,3,2,2,0,0,29,USA,True,Flipkart
Xiaomi,Poco X6,540.47,3,Positive,5,2,4,3,3,5,1,27,USA,True,Amazon
Realme,Realme Narzo 70,239.86,2,Positive,1,2,3,3,2,3,0,22,Canada,True,Flipkart
Motorola,Razr 40,786.85,2,Neutral,2,1,2,1,1,2,0,27,Australia,False,Flipkart
Motorola,Edge 50,522.95,5,Positive,4,5,5,4,5,6,1,23,USA,True,BestBuy
Google,Pixel 6,637.98,2,Negative,2,2,3,2,2,2,0,23,UAE,False,Flipkart
OnePlus,OnePlus 12,584.44,1,Neutral,1,1,1,1,1,4,0,33,India,False,Amazon
Xiaomi,Mi 13 Pro,229.2,2,Neutral,1,1,3,1,1,1,0,21,USA,True,AliExpress
Google,Pixel 8,855.81,2,Neutral,2,2,1,1,2,5,0,22,Canada,False,eBay
Google,Pixel 7a,945.12,3,Neutral,2,4,3,4,4,3,1,21,UAE,True,Flipkart
Motorola,Moto G Power,242.38,4,Positive,3,5,5,3,5,7,1,26,Canada,True,Flipkart
Xiaomi,Poco X6,375.61,4,Positive,3,2,3,4,5,3,1,24,UAE,True,BestBuy
Motorola,Moto G Power,321.98,4,Positive,4,3,3,3,3,6,1,38,Canada,True,AliExpress
Realme,Realme Narzo 70,254.48,2,Positive,3,2,1,1,1,3,0,36,Canada,True,Amazon
Motorola,Edge 50,569.22,2,Negative,2,3,2,2,1,4,0,18,India,True,eBay
Apple,iPhone SE,1415.24,3,Neutral,2,2,3,2,3,3,0,37,Canada,True,eBay
Xiaomi,Redmi Note 13,582.08,4,Positive,2,3,1,4,2,5,1,33,USA,True,Flipkart
OnePlus,OnePlus Nord 3,483.58,4,Positive,3,4,4,2,4,6,1,19,UAE,True,AliExpress
Apple,iPhone 13,944.94,3,Negative,3,4,3,1,1,2,0,20,Canada,True,Flipkart
Realme,Realme Narzo 70,496.98,5,Positive,4,5,4,5,4,1,1,49,Canada,False,Flipkart
OnePlus,OnePlus Nord 3,668.74,4,Positive,3,4,3,5,4,3,1,23,USA,True,Flipkart
Google,Pixel 8,654.36,4,Positive,4,4,3,5,5,4,1,42,Canada,True,AliExpress
Xiaomi,Poco X6,386.16,3,Neutral,2,3,3,1,1,0,0,31,UAE,True,store
Motorola,Razr 40,203.49,4,Positive,4,3,5,3,3,3,1,26,Brazil,False,Flipkart
Realme,Realme Narzo 70,478.25,1,Negative,1,1,3,2,1,2,0,34,UK,True,eBay
Xiaomi,Redmi Note 13,354.98,3,Neutral,2,3,2,3,2,0,0,20,UAE,True,Amazon
Motorola,Moto G Power,652.83,1,Negative,2,1,1,1,1,3,0,18,Brazil,True,Flipkart
Realme,Realme Narzo 70,217.24,5,Neutral,4,3,3,4,5,4,1,29,Brazil,True,Flipkart
Samsung,Galaxy A55,836.97,2,Neutral,2,2,1,1,1,1,0,23,Brazil,True,BestBuy
Realme,Realme 12 Pro,297.1,2,Neutral,3,2,1,2,2,2,0,28,UAE,True,BestBuy
Google,Pixel 6,940.86,2,Neutral,1,2,2,2,3,2,0,54,USA,True,AliExpress
Google,Pixel 7a,621.09,5,Positive,5,5,5,3,5,2,1,38,USA,True,eBay
Google,Pixel 6,1009.05,1,Negative,1,1,2,2,1,3,0,18,UK,True,BestBuy
Google,Pixel 8,654.44,2,Neutral,1,1,1,1,2,1,0,32,Germany,True,BestBuy
Motorola,Razr 40,512.37,1,Negative,2,1,1,1,1,4,0,26,Australia,True,BestBuy
Samsung,Galaxy Note 20,1212.91,3,Neutral,5,2,3,3,4,4,1,18,Australia,False,store
Realme,Realme Narzo 70,251.81,1,Neutral,1,1,1,1,2,1,0,18,India,True,BestBuy
Apple,iPhone SE,909.84,2,Positive,1,2,2,1,2,7,0,19,India,True,Flipkart
Samsung,Galaxy S24,493.98,4,Positive,2,3,2,2,2,4,1,32,UK,True,AliExpress
Apple,iPhone 15 Pro,1212.93,3,Neutral,1,3,1,2,1,1,0,19,Canada,True,eBay
OnePlus,OnePlus 11R,379.38,5,Positive,5,5,3,4,4,7,1,23,Germany,False,Amazon
Apple,iPhone 15 Pro,859.74,2,Neutral,2,2,2,1,3,3,0,25,UK,False,Flipkart
Motorola,Razr 40,726.59,5,Positive,5,5,5,4,5,7,1,37,UAE,True,eBay
Samsung,Galaxy Z Flip,482.16,3,Positive,3,3,1,2,2,8,1,28,Germany,True,AliExpress
Xiaomi,Mi 13 Pro,348.84,3,Positive,1,2,2,2,3,4,0,23,India,True,Flipkart
Google,Pixel 8,559.04,1,Negative,1,1,1,1,1,2,0,18,India,True,AliExpress
Xiaomi,Poco X6,686.62,3,Neutral,1,2,3,3,2,1,0,50,Canada,True,Flipkart
Apple,iPhone SE,882.62,3,Positive,2,3,3,4,3,5,1,18,USA,True,AliExpress
Motorola,Edge 50,349.36,2,Neutral,1,3,4,3,2,1,0,27,USA,True,AliExpress
OnePlus,OnePlus Nord 3,637.07,3,Positive,2,3,3,4,5,0,1,47,UK,True,AliExpress
Apple,iPhone 13,809.5,3,Neutral,3,4,3,4,3,1,1,38,Australia,True,Flipkart
Google,Pixel 6,778.89,1,Negative,1,1,1,1,1,0,0,18,UK,True,eBay
Google,Pixel 7a,883.65,4,Positive,4,5,3,3,2,6,1,40,UAE,True,Amazon
Samsung,Galaxy A55,595.43,3,Positive,4,2,3,3,3,7,1,45,Australia,True,Amazon
Apple,iPhone 14,1176.59,2,Neutral,1,1,2,3,1,2,0,39,Germany,True,Flipkart
Realme,Realme Narzo 70,566.63,4,Positive,2,3,3,3,1,2,1,26,USA,True,store
Samsung,Galaxy A55,1216.92,1,Neutral,2,1,2,1,1,1,0,45,Canada,True,Amazon
Google,Pixel 8,674.57,2,Neutral,3,1,3,2,2,3,0,41,Brazil,True,AliExpress
OnePlus,OnePlus 12,686.24,3,Neutral,2,2,2,3,2,4,0,35,UAE,True,eBay
OnePlus,OnePlus 12,790.38,2,Neutral,2,1,1,2,2,1,0,28,USA,False,eBay
Realme,Realme Narzo 70,441.77,3,Neutral,2,3,3,2,1,4,0,28,Brazil,True,BestBuy
OnePlus,OnePlus Nord 3,889.54,4,Positive,5,4,3,5,5,4,1,33,Brazil,True,store
Motorola,Moto G Power,685.09,4,Positive,2,3,2,3,4,3,1,25,UAE,True,Flipkart
Realme,Realme 12 Pro,367.56,2,Neutral,2,2,2,2,1,1,0,31,Australia,True,eBay
Xiaomi,Redmi Note 13,639.73,3,Positive,1,1,3,4,3,7,1,42,UK,False,Amazon
Xiaomi,Poco X6,591.25,4,Positive,5,5,4,3,5,6,1,42,Australia,False,Amazon
Samsung,Galaxy S24,838.8,2,Neutral,2,3,1,1,1,1,0,29,USA,False,AliExpress
Samsung,Galaxy S24,837.01,4,Positive,4,5,4,4,3,5,1,41,Germany,True,AliExpress
Google,Pixel 8,580.81,4,Positive,4,5,4,4,2,1,1,21,Australia,True,BestBuy
Motorola,Moto G Power,247.07,2,Neutral,1,2,3,1,4,5,0,27,USA,True,Flipkart
Google,Pixel 7a,975.72,5,Positive,4,5,3,5,5,2,1,49,UK,True,BestBuy
Xiaomi,Poco X6,356.91,4,Positive,1,4,4,4,4,4,1,22,India,True,store
Samsung,Galaxy Note 20,1030.18,5,Positive,5,5,4,3,3,7,1,27,UK,True,Flipkart
Realme,Realme 12 Pro,485.64,2,Neutral,2,1,3,1,2,3,0,29,UK,True,BestBuy
Xiaomi,Redmi Note 13,491.35,5,Positive,5,5,4,5,5,2,1,28,USA,False,Flipkart
Google,Pixel 7a,819.24,4,Positive,3,4,3,4,3,5,1,19,Canada,False,Amazon
Realme,Realme 12 Pro,323.24,5,Positive,4,5,4,4,5,2,1,23,UAE,True,AliExpress
OnePlus,OnePlus Nord 3,595.99,1,Negative,1,2,1,2,2,3,0,18,Brazil,True,Amazon
Apple,iPhone 15 Pro,1400.76,4,Positive,3,3,2,4,2,5,1,32,UAE,False,store
Apple,iPhone 13,821.56,4,Positive,3,5,5,4,5,6,1,18,India,True,eBay
Xiaomi,Redmi Note 13,567.43,5,Positive,3,4,3,4,5,4,1,27,Australia,True,Flipkart
Google,Pixel 6,555.4,4,Positive,4,3,3,3,3,4,1,25,Brazil,True,Flipkart
Xiaomi,Mi 13 Pro,476.93,4,Positive,2,3,5,4,4,4,1,52,Canada,True,AliExpress
Realme,Realme 12 Pro,248.87,1,Negative,1,1,1,1,1,3,0,18,UK,True,Amazon
Xiaomi,Mi 13 Pro,310.13,2,Negative,1,2,3,1,3,3,0,38,UAE,True,AliExpress
Realme,Realme 12 Pro,398.32,4,Positive,5,3,2,3,3,2,1,19,Canada,True,Amazon
Xiaomi,Poco X6,496.17,4,Positive,3,3,3,3,5,8,1,42,Australia,False,store
Google,Pixel 7a,520.88,4,Positive,3,1,4,4,3,5,1,33,India,True,eBay
Xiaomi,Redmi Note 13,670.67,3,Negative,3,1,3,2,2,4,0,20,Brazil,False,Amazon
Samsung,Galaxy A55,833.94,4,Neutral,3,4,4,4,2,3,1,35,Germany,True,Amazon
Xiaomi,Poco X6,213.98,4,Positive,3,5,4,3,2,4,1,36,Australia,False,BestBuy
Google,Pixel 7a,723.94,3,Positive,4,2,3,4,1,6,1,27,Brazil,True,eBay
Realme,Realme 12 Pro,572.16,3,Positive,4,4,3,3,1,5,1,20,Canada,True,BestBuy
OnePlus,OnePlus Nord 3,706.7,5,Positive,5,4,3,5,2,8,1,18,USA,False,store
Samsung,Galaxy Note 20,1170.0,5,Positive,4,4,5,5,3,8,1,53,USA,True,eBay
Apple,iPhone 13,1493.82,1,Negative,1,2,1,1,1,1,0,31,Canada,False,eBay
Realme,Realme 12 Pro,193.71,3,Neutral,2,2,1,4,2,1,0,21,India,True,eBay
Samsung,Galaxy Note 20,854.53,4,Positive,5,3,3,4,4,6,1,33,USA,True,eBay
OnePlus,OnePlus 11R,501.93,3,Positive,4,2,3,4,3,3,1,25,Australia,True,Amazon
Motorola,Moto G Power,614.65,4,Positive,3,4,4,4,4,6,1,29,Canada,False,Amazon
Motorola,Edge 50,593.84,2,Negative,2,2,2,1,1,3,0,28,USA,True,eBay
Apple,iPhone 15 Pro,1184.59,3,Neutral,4,3,2,3,3,2,1,26,Brazil,True,store
Apple,iPhone 15 Pro,762.17,5,Positive,4,4,5,5,5,9,1,30,India,True,AliExpress
Motorola,Edge 50,653.29,3,Positive,3,2,3,4,3,7,1,18,UK,True,Flipkart
